Player,Unnamed: 1_level_0 gp  Games Played,Passing att  Pass Attempts,Passing cmp  Pass Completions,Passing yds  Passing Yards,Passing yds/g  Passing Yards Per Game,Passing td  Touchdowns Passes,Passing int  Interceptions Thrown,Passing rate  Passer Rating,Rushing att  Rushing Attempts,Rushing yds  Rushing Yards,Rushing avg  Average Yards Per Rush,Rushing td  Rushing Touchdowns,Misc fl  Fumbles Lost,Fantasy Points,Fantasy Points Per Game,Position,Receiving tgt  Targets,Receiving rec  Receptions,Receiving yds  Receiving Yards,Receiving yds/g  Yards Per Game,Receiving avg  Average Yards Per Reception,Receiving td  Receiving Touchdowns,FG fgm  Field Goals Made,FG fga  Field Goal Attempts,FG lng  Longest Field Goal,FG 1-19  Field Goals 1-19 Yards,FG 1-19a  Field Goals 1-19 Yard Attempts,FG 20-29  Field Goals 20-29 Yards,FG 20-29a  Field Goals 20-29 Yard Attempts,FG 30-39  Field Goals 30-39 Yards,FG 30-39a  Field Goals 30-39 Yard Attempts,FG 40-49  Field Goals 40-49 Yards,FG 40-49a  Field Goals 40-49 Yard Attempts,FG 50+  Field Goals 50+ Yards,FG 50+a  Field Goals 50+ Yards Attempts,XP xpm  Extra Points Made,XP xpa  Extra Points Attempted,Team,Unnamed: 1_level_0 int  Interceptions,Unnamed: 2_level_0 sfty  Safeties,Unnamed: 3_level_0 sck  Sacks,Unnamed: 4_level_0 tk  Tackles,Unnamed: 5_level_0 frec  Defensive Fumbles Recovered,Unnamed: 6_level_0 fum  Forced Fumbles,Unnamed: 7_level_0 dtd  Defensive Touchdowns,Unnamed: 8_level_0 pts  Points Allowed,Unnamed: 9_level_0 ppg  Points Allowed Per Game,Yards Allowed pass  Net Passing Yards Allowed,Yards Allowed rush  Rushing Yards Allowed,Yards Allowed total  Total Yards Allowed,Yards Allowed avg  Yards Against Per Game,Unnamed: 14_level_0 fpts  Fantasy Points,Unnamed: 15_level_0 fppg  Fantasy Points Per Game
L. Jackson  QB  BAL  Lamar Jackson  QB  BAL,17.0,454.0,310.0,4143.0,243.7,36.0,6.0,117.9,147.0,945.0,6.4,4.0,5.0,476.1,28.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Allen  QB  BUF  Josh Allen  QB  BUF,17.0,513.0,333.0,3878.0,228.1,33.0,7.0,103.4,120.0,598.0,5.0,11.0,3.0,457.9,26.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Burrow  QB  CIN  Joe Burrow  QB  CIN,17.0,640.0,454.0,4852.0,285.4,39.0,10.0,106.6,44.0,190.0,4.3,3.0,4.0,435.9,25.6,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Hurts  QB  PHI  Jalen Hurts  QB  PHI,17.0,414.0,286.0,3347.0,196.9,28.0,9.0,106.8,164.0,751.0,4.6,12.0,4.0,421.4,24.8,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Daniels  QB  WAS  Jayden Daniels  QB  WAS,17.0,525.0,366.0,3894.0,229.1,29.0,11.0,100.8,145.0,814.0,5.6,5.0,1.0,414.9,24.4,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Mayfield  QB  TB  Baker Mayfield  QB  TB,17.0,540.0,383.0,4299.0,252.9,35.0,18.0,102.1,61.0,322.0,5.3,3.0,3.0,387.2,22.8,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Murray  QB  ARI  Kyler Murray  QB  ARI,17.0,532.0,382.0,3992.0,234.8,28.0,10.0,102.9,83.0,583.0,7.0,5.0,4.0,386.2,22.7,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P. Mahomes  QB  KC  Patrick Mahomes  QB  KC,17.0,590.0,410.0,4275.0,251.5,31.0,12.0,99.2,71.0,338.0,4.8,3.0,2.0,378.3,22.3,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Purdy  QB  SF  Brock Purdy  QB  SF,17.0,511.0,343.0,4424.0,260.2,28.0,14.0,100.9,64.0,287.0,4.5,4.0,3.0,361.4,21.3,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Prescott  QB  DAL  Dak Prescott  QB  DAL,17.0,641.0,425.0,4409.0,259.4,30.0,12.0,93.8,43.0,194.0,4.5,2.0,2.0,358.1,21.1,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Nix  QB  DEN  Bo Nix  QB  DEN,17.0,551.0,360.0,3574.0,210.2,28.0,11.0,92.2,89.0,451.0,5.1,4.0,0.0,356.4,21.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Fields  QB  NYJ  Justin Fields  QB  NYJ,17.0,553.0,332.0,3476.0,204.5,23.0,12.0,83.1,101.0,677.0,6.7,6.0,1.0,352.3,20.7,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Goff  QB  DET  Jared Goff  QB  DET,17.0,527.0,379.0,4463.0,262.5,32.0,12.0,108.1,33.0,56.0,1.7,0.0,2.0,348.0,20.5,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Love  QB  GB  Jordan Love  QB  GB,17.0,479.0,315.0,4031.0,237.1,30.0,11.0,103.3,34.0,126.0,3.7,1.0,1.0,334.5,19.7,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Williams  QB  CHI  Caleb Williams  QB  CHI,17.0,562.0,366.0,3747.0,220.4,25.0,10.0,91.5,87.0,576.0,6.6,1.0,5.0,331.1,19.5,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Herbert  QB  LAC  Justin Herbert  QB  LAC,17.0,505.0,337.0,3851.0,226.5,26.0,8.0,100.0,64.0,266.0,4.2,2.0,2.0,326.5,19.2,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Stafford  QB  LAR  Matthew Stafford  QB  LAR,17.0,565.0,373.0,4240.0,249.4,28.0,8.0,99.0,30.0,45.0,1.5,0.0,3.0,320.0,18.8,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T. Tagovailoa  QB  MIA  Tua Tagovailoa  QB  MIA,17.0,581.0,415.0,4184.0,246.1,28.0,11.0,99.8,32.0,94.0,2.9,0.0,3.0,315.8,18.6,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G. Smith  QB  LV  Geno Smith  QB  LV,17.0,598.0,397.0,4077.0,239.8,24.0,12.0,90.8,55.0,238.0,4.3,2.0,1.0,315.6,18.6,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Stroud  QB  HOU  C.J. Stroud  QB  HOU,17.0,538.0,352.0,3924.0,230.8,26.0,10.0,95.4,54.0,252.0,4.7,1.0,4.0,313.6,18.4,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. McCarthy  QB  MIN  J.J. McCarthy  QB  MIN,17.0,497.0,332.0,3949.0,232.3,27.0,17.0,94.7,59.0,279.0,4.7,1.0,4.0,310.2,18.2,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T. Lawrence  QB  JAC  Trevor Lawrence  QB  JAC,17.0,541.0,356.0,3865.0,227.4,24.0,14.0,90.7,55.0,237.0,4.3,4.0,4.0,307.7,18.1,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Maye  QB  NE  Drake Maye  QB  NE,17.0,525.0,352.0,3425.0,201.5,22.0,15.0,87.2,80.0,566.0,7.1,3.0,5.0,302.1,17.8,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Penix Jr.  QB  ATL  Michael Penix Jr.  QB  ATL,17.0,529.0,348.0,4005.0,235.6,24.0,16.0,91.0,53.0,212.0,4.0,2.0,2.0,299.6,17.6,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Rodgers  QB  PIT  Aaron Rodgers  QB  PIT,17.0,521.0,333.0,3729.0,219.4,25.0,9.0,94.0,29.0,114.0,3.9,0.0,3.0,284.8,16.8,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Darnold  QB  SEA  Sam Darnold  QB  SEA,17.0,550.0,383.0,4024.0,236.7,22.0,18.0,90.3,51.0,168.0,3.3,2.0,4.0,275.1,16.2,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Wilson  QB  NYG  Russell Wilson  QB  NYG,17.0,548.0,352.0,3576.0,210.4,20.0,11.0,86.6,61.0,243.0,4.0,3.0,4.0,274.0,16.1,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Richardson  QB  IND  Anthony Richardson  QB  IND,17.0,394.0,218.0,2703.0,159.0,18.0,16.0,75.1,141.0,667.0,4.7,5.0,4.0,271.7,16.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Young  QB  CAR  Bryce Young  QB  CAR,17.0,517.0,333.0,3194.0,187.9,22.0,15.0,83.6,49.0,304.0,6.2,3.0,2.0,271.3,16.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C. Ward  QB  TEN  Cam Ward  QB  TEN,17.0,506.0,324.0,3543.0,208.4,22.0,16.0,85.9,65.0,266.0,4.1,1.0,4.0,264.3,15.5,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T. Shough  QB  NO  Tyler Shough  QB  NO,17.0,356.0,213.0,2294.0,134.9,14.0,10.0,80.2,49.0,229.0,4.7,1.0,3.0,176.5,10.4,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Flacco  QB  CLE  Joe Flacco  QB  CLE,17.0,185.0,112.0,1095.0,64.4,6.0,7.0,72.2,6.0,15.0,2.5,0.0,2.0,64.1,3.8,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Rattler  QB  NO  Spencer Rattler  QB  NO,17.0,134.0,78.0,846.0,49.8,5.0,4.0,76.9,18.0,123.0,6.8,0.0,2.0,62.7,3.7,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Gabriel  QB  CLE  Dillon Gabriel  QB  CLE,17.0,157.0,95.0,932.0,54.8,5.0,6.0,71.9,15.0,61.0,4.1,0.0,1.0,58.6,3.4,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Pickett  QB  CLE  Kenny Pickett  QB  CLE,17.0,154.0,93.0,913.0,53.7,5.0,6.0,71.7,2.0,13.0,6.5,0.0,0.0,56.7,3.3,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Jones  QB  IND  Daniel Jones  QB  IND,17.0,98.0,55.0,676.0,39.8,4.0,4.0,74.2,24.0,114.0,4.8,1.0,1.0,56.4,3.3,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Milroe  QB  SEA  Jalen Milroe  QB  SEA,17.0,17.0,11.0,118.0,6.9,1.0,1.0,80.0,55.0,275.0,5.0,2.0,0.0,48.4,2.8,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Sanders  QB  CLE  Shedeur Sanders  QB  CLE,17.0,126.0,76.0,745.0,43.8,4.0,4.0,74.3,12.0,49.0,4.1,0.0,1.0,48.0,2.8,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Browning  QB  CIN  Jake Browning  QB  CIN,17.0,26.0,18.0,195.0,11.5,2.0,0.0,116.7,3.0,17.0,5.7,0.0,0.0,24.1,1.4,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Milton III  QB  DAL  Joe Milton III  QB  DAL,17.0,26.0,17.0,180.0,10.6,1.0,0.0,98.2,4.0,18.0,4.5,0.0,0.0,17.7,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Garoppolo  QB  LAR  Jimmy Garoppolo  QB  LAR,17.0,23.0,15.0,170.0,10.0,1.0,0.0,101.7,4.0,18.0,4.5,0.0,0.0,17.7,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z. Wilson  QB  MIA  Zach Wilson  QB  MIA,17.0,24.0,17.0,167.0,9.8,1.0,0.0,104.0,5.0,25.0,5.0,0.0,0.0,16.9,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Brissett  QB  ARI  Jacoby Brissett  QB  ARI,17.0,22.0,15.0,157.0,9.2,1.0,0.0,103.8,5.0,25.0,5.0,0.0,0.0,16.9,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Mariota  QB  WAS  Marcus Mariota  QB  WAS,17.0,21.0,15.0,159.0,9.4,1.0,0.0,109.0,5.0,24.0,4.8,0.0,0.0,16.9,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Trubisky  QB  BUF  Mitch Trubisky  QB  BUF,17.0,21.0,13.0,157.0,9.2,1.0,0.0,100.7,5.0,23.0,4.6,0.0,0.0,16.9,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Hooker  QB  DET  Hendon Hooker  QB  DET,17.0,21.0,15.0,181.0,10.6,1.0,0.0,113.4,5.0,11.0,2.2,0.0,0.0,16.7,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Rudolph  QB  PIT  Mason Rudolph  QB  PIT,17.0,21.0,14.0,152.0,8.9,1.0,0.0,103.7,4.0,18.0,4.5,0.0,0.0,16.5,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T. Bagent  QB  CHI  Tyson Bagent  QB  CHI,17.0,23.0,14.0,147.0,8.6,1.0,0.0,93.9,5.0,21.0,4.2,0.0,0.0,16.5,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Winston  QB  NYG  Jameis Winston  QB  NYG,17.0,22.0,14.0,143.0,8.4,1.0,0.0,97.3,4.0,18.0,4.5,0.0,0.0,16.5,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T. Taylor  QB  NYJ  Tyrod Taylor  QB  NYJ,17.0,23.0,14.0,151.0,8.9,1.0,0.0,94.7,4.0,19.0,4.8,0.0,0.0,16.5,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Mills  QB  HOU  Davis Mills  QB  HOU,17.0,22.0,13.0,147.0,8.6,1.0,0.0,94.3,4.0,18.0,4.5,0.0,0.0,16.5,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Willis  QB  GB  Malik Willis  QB  GB,17.0,20.0,12.0,148.0,8.7,1.0,0.0,99.6,5.0,24.0,4.8,0.0,0.0,16.5,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Stidham  QB  DEN  Jarrett Stidham  QB  DEN,17.0,22.0,15.0,144.0,8.5,1.0,0.0,101.3,4.0,19.0,4.8,0.0,0.0,16.5,1.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. O'Connell  QB  LV  Aidan O'Connell  QB  LV,17.0,24.0,16.0,165.0,9.7,1.0,0.0,100.2,4.0,14.0,3.5,0.0,0.0,15.9,0.9,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
